stop_id,stop_code,stop_name,stop_lat,stop_lon,parent_station
TBDT1_TBDT1R,TBDT1R,TAMAN BUKIT DESA TEMIANG 1,2.76291279,101.93309962,
TBDT2_TBDT2,TBDT2,TAMAN BUKIT DESA TEMIANG 2,2.76291279,101.93309963,
TBDT2_TBDT2R,TBDT2R,TAMAN BUKIT DESA TEMIANG 2,2.76291279,101.93309962,
TBHNNG_TBHNNG,TBHNNG,TABOH NANING,2.49362521,102.18750715,
TBHNNG_TBHNNGR,TBHNNGR,TABOH NANING,2.49362521,102.18750715,
TBKTZMRD1_TBKTZMRD1,TBKTZMRD1,TAMAN BUKIT ZAMRUD 1,2.75039065,101.94123209,
TBKTZMRD1_TBKTZMRD1R,TBKTZMRD1R,TAMAN BUKIT ZAMRUD 1,2.75039065,101.94123208,
TBM11_TBM11,TBM11,TAMAN BUKIT MUTIARA 1 1,2.76282706,101.92984879,
TBM11_TBM11R,TBM11R,TAMAN BUKIT MUTIARA 1 1,2.76282706,101.92984879,
TBM2_TBM2,TBM2,TAMAN BUKIT MUTIARA 1 2,2.76281811,101.92986429,
TBM2_TBM2R,TBM2R,TAMAN BUKIT MUTIARA 1 2,2.76281811,101.92986429,
TBM21_TBM21,TBM21,TAMAN BUKIT MUTIARA 2 1,2.76178757,101.92860961,
TBM21_TBM21R,TBM21R,TAMAN BUKIT MUTIARA 2 1,2.76178757,101.92860960,
TBM22_TBM22,TBM22,TAMAN BUKIT MUTIARA 2 2,2.76183044,101.92862034,
TBM22_TBM22R,TBM22R,TAMAN BUKIT MUTIARA 2 2,2.76183044,101.92862033,
TBM3_TBM3,TBM3,TAMAN BUKIT MUTIARA 3,2.76456311,101.92727923,
TBM3_TBM3R,TBM3R,TAMAN BUKIT MUTIARA 3,2.76456311,101.92727923,
TBOHNNG_TBOHNNG,TBOHNNG,TABOH NANING JAYA,2.48791081,102.19378352,
TBOHNNG_TBOHNNGR,TBOHNNGR,TABOH NANING JAYA,2.48791081,102.19378352,
TBOHNNG_TNJ,TNJ,TABOH NANING JAYA,2.49064944,102.19195962,
TBOHNNG_TNJR,TNJR,TABOH NANING JAYA,2.49064944,102.19195961,
TBR_TBR,TBR,TMN BUNGA RAYA,2.82130130,101.89874230,
TBR_TBRR,TBRR,TMN BUNGA RAYA,2.82143340,101.89841330,
TBR_TMBRYA,TMBRYA,TMN BUNGA RAYA,2.56545670,101.82019295,
TBR_TMBRYAR,TMBRYAR,TMN BUNGA RAYA,2.56545670,101.82019295,
TBR_TBRAYA,TBRAYA,TMN BUNGA RAYA,2.81886160,101.90290332,
TBR_TBRAYAR,TBRAYAR,TMN BUNGA RAYA,2.81886160,101.90290332,
TCHEMJ_TCHEMJ,TCHEMJ,TAMAN CHEMBONG JAYA,2.61224204,102.06453323,
TCHEMJ_TCHEMJR,TCHEMJR,TAMAN CHEMBONG JAYA,2.61224204,102.06453323,
TCHEMJ_TCJ,TCJ,TAMAN CHEMBONG JAYA,2.61224204,102.06453323,
TCHEMJ_TCJR,TCJR,TAMAN CHEMBONG JAYA,2.61224204,102.06453323,
TDAGG_TDAGG,TDAGG,TMN DESA ANGGERIK2,2.83084666,101.78721330,
TDAGG_TDAGGR,TDAGGR,TMN DESA ANGGERIK2,2.83114726,101.78717136,
TDAGG_TDA2,TDA2,TMN DESA ANGGERIK2,2.83114726,101.78717136,
TDB_TDB,TDB,TMN DESA BERINGIN,2.74237470,101.96043670,
TDB_TDBR,TDBR,TMN DESA BERINGIN,2.74240149,101.96065128,
TDI2_TDI2,TDI2,TMN DESA INDAH 2,2.81182780,101.80058659,
TDK2_TDK2,TDK2,TMN DESA KASIA2,2.81980995,101.77463472,
TDR1_TDR1,TDR1,TMN DESA RHU1,2.74728823,101.96341395,
TDR1_TDR1R,TDR1R,TMN DESA RHU1,2.74728823,101.96341395,
TDR1_TMNDESAR,TMNDESAR,TMN DESA RHU1,2.75034243,101.95686400,
TDRA_TDRA,TDRA,TMN DESA KIARA,2.75046567,101.96603179,
TDRA_TDRAR,TDRAR,TMN DESA KIARA,2.75046567,101.96603178,
TDSHRDN_TDSHRDN,TDSHRDN,TMN DATO SHAHARDIN BT13,2.78281801,101.80077947,
TDSHRDN_TDSHRDNR,TDSHRDNR,TMN DATO SHAHARDIN BT13,2.78281801,101.80077947,
TDT1_TDT1,TDT1,TAMAN DESA TEMIANG 1,2.76009974,101.93670452,
TDT1_TDT1R,TDT1R,TAMAN DESA TEMIANG 1,2.76009974,101.93670451,
TDT2_TDT2,TDT2,TAMAN DESA TEMIANG 2,2.75995507,101.93683863,
TDT2_TDT2R,TDT2R,TAMAN DESA TEMIANG 2,2.75995507,101.93683862,
TESCON2_TESCON2,TESCON2,TESCO NILAI 2,2.81581293,101.79184914,
TESCONLI_TESCONLI,TESCONLI,TESCO NILAI,2.81579150,101.79181159,
TESCONLI_TESCONLIR,TESCONLIR,TESCO NILAI,2.81579150,101.79181158,
TESCONLI_TESCONLI512,TESCONLI512,TESCO NILAI,2.81579150,101.79181158,
TESCOSJ_TESCOSJ,TESCOSJ,TESCO SEREMBAN JAYA,2.68529165,101.97205603,
TESCOSJ_TESCOSJR,TESCOSJR,TESCO SEREMBAN JAYA,2.68529165,101.97205603,
TESCOSJ_TS,TS,TESCO SEREMBAN JAYA,2.68529165,101.97205603,
TGDI_TGDI,TGDI,TMN GADONG INDAH,2.69642126,101.83447480,
TGDI_TGDIR,TGDIR,TMN GADONG INDAH,2.69642126,101.83447480,
TGDI_TGI,TGI,TMN GADONG INDAH,2.69642126,101.83447480,
TGDJ_TGDJ,TGDJ,TMN GADONG JAYA,2.70135641,101.81593537,
TGDJ_TGDJR,TGDJR,TMN GADONG JAYA,2.70120637,101.83179259,
TGDJ_TG,TG,TMN GADONG JAYA,2.70120637,101.83179259,
TGJ_TGJ501,TGJ501,TMN GADING JAYA,2.82346405,101.89193845,
TGJ_TGJ501R,TGJ501R,TMN GADING JAYA,2.82346405,101.89193845,
TGJ_TGJ,TGJ,TMN GADING JAYA,2.82346405,101.89193845,
TGJ_TGJR,TGJR,TMN GADING JAYA,2.82346405,101.89193844,
TIND_TIND,TIND,TMN DESA INDAH,2.81208277,101.79905393,
TIND_TINDR,TINDR,TMN DESA INDAH,2.81196057,101.79970264,
TIND_TMNDI,TMNDI,TMN DESA INDAH,2.81181649,101.80071652,
TIND_TMNDIR,TMNDIR,TMN DESA INDAH,2.81181649,101.80071651,
TITILATEX_TITILATEX,TITILATEX,TITILATEX,2.69844317,101.91805007,
TITILATEX_TITILATEXR,TITILATEXR,TITILATEX,2.69844317,101.91805007,
TJUR_TJUR,TJUR,TMN JUJUR,2.75043888,101.96357489,
TJUR_TJURR,TJURR,TMN JUJUR,2.75132834,101.96238935,
TJUR_TMNJJUR,TMNJJUR,TMN JUJUR,2.75104971,101.96168543,
TKW1_TKW1,TKW1,TMN KING WONG1,2.75749565,101.93932772,
TKW1_TKWG1,TKWG1,TMN KING WONG1,2.75602215,101.94057762,
TKW1_TKWG1R,TKWG1R,TMN KING WONG1,2.75602215,101.94057763,
TKW2_TKW2,TKW2,TAMAN KING WONG 2,2.75602215,101.94060445,
TKW2_TKW2R,TKW2R,TAMAN KING WONG 2,2.75602215,101.94060444,
TLKJLABU_TLKJLABU,TLKJLABU,TELEKOM JALAN LABU,2.72192866,101.90930974,
TLKJLABU_TLKJLABUR,TLKJLABUR,TELEKOM JALAN LABU,2.72192866,101.90930974,
TLSN_TLSN,TLSN,TMN SULIANA,2.74496274,101.95437491,
TLSN_TLSN2,TLSN2,TMN SULIANA,2.74505383,101.95440710,
TLSN_TSULI,TSULI,TMN SULIANA,2.74722334,101.95522013,
TMGH_TMGH,TMGH,TAMAN MEGAH,2.70975844,101.91705465,
TMGH_TMGHR,TMGHR,TAMAN MEGAH,2.70958697,101.91707611,
TMGH_TM,TM,TAMAN MEGAH,2.70975844,101.91707611,
TMGH_TMR,TMR,TAMAN MEGAH,2.70975844,101.91707611,
TMNAWAM_TMNAWAMR,TMNAWAMR,TMN AWAM NILAI,2.80652670,101.77753890,
TMNAWAM_TMNAWAM,TMNAWAM,TMN AWAM NILAI,2.80652670,101.77753890,
